               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.024482,            0.011795,            0.002067,             0.88566,             0.73619,             0.81198,              0.5859,            0.032118,            0.012601,           0.0020559,             0.00604,             0.00604,             0.00604
                 122,            0.025135,            0.011442,           0.0020049,             0.88885,             0.74006,             0.82335,             0.59778,            0.031945,            0.012409,           0.0018084,            0.006007,            0.006007,            0.006007
                 123,            0.024842,            0.011587,           0.0020742,             0.85566,             0.75081,             0.82246,             0.58766,            0.030686,              0.0123,           0.0018137,            0.005974,            0.005974,            0.005974
                 124,            0.024628,            0.011475,           0.0020256,             0.87322,             0.75047,              0.8286,             0.59506,            0.030846,            0.012127,           0.0017234,            0.005941,            0.005941,            0.005941
                 125,            0.024567,            0.011815,           0.0020105,             0.85175,              0.7554,             0.82081,              0.5853,            0.030773,            0.012236,           0.0017107,            0.005908,            0.005908,            0.005908
                 126,            0.023946,            0.011333,           0.0019735,              0.8636,             0.75157,             0.81953,             0.58531,            0.031623,            0.012231,           0.0017453,            0.005875,            0.005875,            0.005875
                 127,            0.023117,            0.011355,            0.001952,             0.87513,             0.75653,             0.82883,             0.58622,            0.030834,            0.012091,           0.0018505,            0.005842,            0.005842,            0.005842
                 128,            0.023584,            0.011825,           0.0020277,             0.87646,             0.74612,             0.82852,             0.59176,            0.030818,            0.012062,           0.0018071,            0.005809,            0.005809,            0.005809
                 129,            0.023334,            0.011602,           0.0020306,              0.8758,             0.74782,             0.82921,             0.59323,             0.03087,            0.012218,           0.0017008,            0.005776,            0.005776,            0.005776
                 130,             0.02259,            0.011345,           0.0019074,             0.87711,             0.75009,             0.82555,             0.58679,            0.031359,            0.012412,           0.0016359,            0.005743,            0.005743,            0.005743
                 131,            0.023438,            0.010908,            0.001938,             0.86936,             0.75842,             0.82315,             0.59239,            0.031599,            0.012245,           0.0017197,             0.00571,             0.00571,             0.00571
                 132,            0.024356,            0.011318,           0.0019773,             0.88746,             0.73627,             0.82471,             0.59071,            0.031809,            0.012216,           0.0018221,            0.005677,            0.005677,            0.005677
                 133,             0.02368,            0.011496,           0.0020135,             0.87414,             0.75407,             0.82372,             0.59519,            0.030597,            0.012361,           0.0017133,            0.005644,            0.005644,            0.005644
                 134,            0.023565,             0.01146,           0.0019376,             0.88583,             0.74669,             0.83093,             0.59319,            0.030562,            0.011885,           0.0016462,            0.005611,            0.005611,            0.005611
                 135,            0.022853,            0.011284,           0.0019467,             0.88473,             0.75899,             0.83013,             0.58418,            0.030858,            0.012344,           0.0016669,            0.005578,            0.005578,            0.005578
                 136,            0.023183,            0.011127,           0.0019099,             0.87195,             0.76108,              0.8248,             0.58629,            0.030692,             0.01219,            0.001688,            0.005545,            0.005545,            0.005545
                 137,            0.023055,            0.011366,           0.0019257,             0.87461,             0.75369,              0.8287,             0.59918,            0.030596,            0.012246,           0.0017124,            0.005512,            0.005512,            0.005512
                 138,            0.023635,            0.010777,           0.0019149,             0.89204,             0.74385,             0.82545,             0.59875,            0.031152,            0.012746,             0.00169,            0.005479,            0.005479,            0.005479
                 139,            0.022985,            0.011302,           0.0018833,             0.87828,             0.74588,              0.8238,             0.59244,            0.030562,            0.012144,           0.0015156,            0.005446,            0.005446,            0.005446
                 140,            0.022411,            0.011093,           0.0018751,             0.87559,             0.75142,             0.83102,             0.59764,            0.030497,            0.012154,           0.0016837,            0.005413,            0.005413,            0.005413
                 141,            0.023078,            0.010866,           0.0018631,             0.87435,             0.74441,             0.82766,             0.58597,            0.030456,             0.01231,            0.001703,             0.00538,             0.00538,             0.00538
                 142,            0.022053,            0.010518,           0.0017997,             0.87431,             0.74935,             0.83187,             0.59862,            0.030526,            0.012658,           0.0015465,            0.005347,            0.005347,            0.005347
                 143,            0.023204,            0.011612,           0.0018079,             0.86892,             0.74799,             0.82887,              0.5987,            0.030538,            0.012506,           0.0015543,            0.005314,            0.005314,            0.005314
                 144,             0.02263,            0.010749,           0.0018725,             0.87766,             0.74953,             0.83004,             0.59503,            0.030677,            0.012432,           0.0016629,            0.005281,            0.005281,            0.005281
                 145,            0.022385,            0.010644,           0.0018341,              0.8744,             0.74404,             0.82259,             0.58966,            0.030725,            0.012886,           0.0016583,            0.005248,            0.005248,            0.005248
                 146,            0.022018,            0.011024,           0.0018062,             0.89079,              0.7459,             0.83519,             0.61005,             0.03082,            0.012616,           0.0015354,            0.005215,            0.005215,            0.005215
                 147,            0.022833,            0.011229,            0.001805,             0.86953,             0.75142,             0.82827,              0.5933,            0.030857,            0.012611,           0.0015635,            0.005182,            0.005182,            0.005182
                 148,            0.022707,            0.011901,           0.0018226,             0.88084,             0.74991,             0.83078,             0.59553,            0.030561,            0.012582,           0.0015978,            0.005149,            0.005149,            0.005149
                 149,            0.022538,            0.011371,           0.0017931,             0.85486,             0.75256,             0.82606,             0.58782,            0.030816,            0.012757,           0.0014607,            0.005116,            0.005116,            0.005116
                 150,            0.022772,            0.011134,           0.0017909,              0.8685,             0.75407,             0.83046,             0.60536,            0.029992,            0.012651,           0.0014653,            0.005083,            0.005083,            0.005083
                 151,            0.021328,            0.010269,           0.0017154,             0.87776,             0.74363,             0.82817,             0.60305,            0.030585,            0.012753,            0.001401,             0.00505,             0.00505,             0.00505
                 152,            0.022759,            0.011524,           0.0017391,             0.86289,             0.75577,             0.82996,             0.59341,            0.030657,            0.012388,            0.001352,            0.005017,            0.005017,            0.005017
                 153,            0.021984,            0.010767,           0.0017626,             0.86986,             0.74658,             0.82658,             0.60594,            0.030798,            0.012689,           0.0014171,            0.004984,            0.004984,            0.004984
                 154,            0.021092,             0.01019,           0.0017069,             0.85967,             0.76373,              0.8295,             0.60214,            0.030754,             0.01265,           0.0012626,            0.004951,            0.004951,            0.004951
                 155,            0.021875,            0.010542,           0.0016763,             0.85342,             0.75506,             0.82479,             0.58819,            0.030572,            0.012544,            0.001174,            0.004918,            0.004918,            0.004918
                 156,            0.021345,            0.010118,           0.0016971,             0.86983,             0.74897,             0.83396,             0.60105,            0.029899,            0.012677,            0.001304,            0.004885,            0.004885,            0.004885
                 157,            0.022647,            0.011003,           0.0017226,             0.86728,             0.75596,             0.83425,              0.6098,            0.030407,            0.012629,           0.0013539,            0.004852,            0.004852,            0.004852
                 158,            0.021882,             0.01066,           0.0016873,             0.87275,             0.74517,             0.82723,             0.59558,            0.030629,            0.012596,           0.0013039,            0.004819,            0.004819,            0.004819
                 159,            0.021124,            0.010112,           0.0016911,             0.86683,             0.73814,             0.81518,               0.595,            0.031579,            0.013067,            0.001325,            0.004786,            0.004786,            0.004786
                 160,            0.021531,            0.011081,           0.0016954,             0.87196,             0.74905,             0.82322,             0.58378,            0.031506,            0.012767,            0.001311,            0.004753,            0.004753,            0.004753
